city,state_id,state_name,timezone
Cloquet,MN,Minnesota,America/Chicago
Brown Deer,WI,Wisconsin,America/Chicago
Gaffney,SC,South Carolina,America/New_York
Lindsay,CA,California,America/Los_Angeles
Enumclaw,WA,Washington,America/Los_Angeles
Tamalpais-Homestead Valley,CA,California,America/Los_Angeles
Mendota,CA,California,America/Los_Angeles
Melvindale,MI,Michigan,America/Detroit
Fort Atkinson,WI,Wisconsin,America/Chicago
Wilmington,OH,Ohio,America/New_York
Sylacauga,AL,Alabama,America/Chicago
Boone,IA,Iowa,America/Chicago
Cascades,VA,Virginia,America/New_York
Lake Norman of Catawba,NC,North Carolina,America/New_York
Lake Los Angeles,CA,California,America/Los_Angeles
Kewanee,IL,Illinois,America/Chicago
Fortuna,CA,California,America/Los_Angeles
Georgetown,GA,Georgia,America/New_York
Pecos,TX,Texas,America/Chicago
Riverview,MI,Michigan,America/Detroit
Troy,MO,Missouri,America/Chicago
Commerce,CA,California,America/Los_Angeles
Lakeland Village,CA,California,America/Los_Angeles
Somerville,NJ,New Jersey,America/New_York
Marysville,CA,California,America/Los_Angeles
Baraboo,WI,Wisconsin,America/Chicago
Cahokia,IL,Illinois,America/Chicago
Escanaba,MI,Michigan,America/Detroit
Neosho,MO,Missouri,America/Chicago
Mays Chapel,MD,Maryland,America/New_York
Harrison,WI,Wisconsin,America/Chicago
Kingsburg,CA,California,America/Los_Angeles
Minooka,IL,Illinois,America/Chicago
Tucson Estates,AZ,Arizona,America/Phoenix
McComb,MS,Mississippi,America/Chicago
Herrin,IL,Illinois,America/Chicago
North St. Paul,MN,Minnesota,America/Chicago
North Merrick,NY,New York,America/New_York
East Renton Highlands,WA,Washington,America/Los_Angeles
Derby,CT,Connecticut,America/New_York
Leeds,AL,Alabama,America/Chicago
Sandy,OR,Oregon,America/Los_Angeles
Poquoson,VA,Virginia,America/New_York
Doctor Phillips,FL,Florida,America/New_York
Sarasota Springs,FL,Florida,America/New_York
Robertsville,NJ,New Jersey,America/New_York
Shady Hills,FL,Florida,America/New_York
Crestwood,MO,Missouri,America/Chicago
Patchogue,NY,New York,America/New_York
Robinson,TX,Texas,America/Chicago
Tega Cay,SC,South Carolina,America/New_York
Cypress Lake,FL,Florida,America/New_York
Tomball,TX,Texas,America/Chicago
Grantsville,UT,Utah,America/Denver
Lake City,FL,Florida,America/New_York
Fairfax Station,VA,Virginia,America/New_York
Scotts Valley,CA,California,America/Los_Angeles
Moss Point,MS,Mississippi,America/Chicago
Webster,TX,Texas,America/Chicago
El Campo,TX,Texas,America/Chicago
Conneaut,OH,Ohio,America/New_York
Beatrice,NE,Nebraska,America/Chicago
Port Washington,WI,Wisconsin,America/Chicago
Ocean Pines,MD,Maryland,America/New_York
Sedro-Woolley,WA,Washington,America/Los_Angeles
Woodward,OK,Oklahoma,America/Chicago
Hamilton Square,NJ,New Jersey,America/New_York
Miller Place,NY,New York,America/New_York
Accokeek,MD,Maryland,America/New_York
Madison,IN,Indiana,America/Indiana/Indianapolis
New Kensington,PA,Pennsylvania,America/New_York
Effingham,IL,Illinois,America/Chicago
Alum Rock,CA,California,America/Los_Angeles
Río Grande,PR,Puerto Rico,America/Puerto_Rico
Jefferson Hills,PA,Pennsylvania,America/New_York
Canóvanas,PR,Puerto Rico,America/Puerto_Rico
Manatí,PR,Puerto Rico,America/Puerto_Rico
Manchester,VA,Virginia,America/New_York
Jerome,ID,Idaho,America/Boise
Honeygo,MD,Maryland,America/New_York
El Sobrante,CA,California,America/Los_Angeles
Mitchellville,MD,Maryland,America/New_York
Newman,CA,California,America/Los_Angeles
Portales,NM,New Mexico,America/Denver
New Baltimore,MI,Michigan,America/Detroit
Minden,LA,Louisiana,America/Chicago
Wyndham,VA,Virginia,America/New_York
Streator,IL,Illinois,America/Chicago
Edgewood,WA,Washington,America/Los_Angeles
Lewisburg,TN,Tennessee,America/Chicago
Choctaw,OK,Oklahoma,America/Chicago
Middleburg,FL,Florida,America/New_York
Hasbrouck Heights,NJ,New Jersey,America/New_York
Archdale,NC,North Carolina,America/New_York
Palos Heights,IL,Illinois,America/Chicago
Caño Martin Peña,PR,Puerto Rico,America/Puerto_Rico
Cedarburg,WI,Wisconsin,America/Chicago
Union,MO,Missouri,America/Chicago
Manorville,NY,New York,America/New_York
Blackfoot,ID,Idaho,America/Boise
Glen Rock,NJ,New Jersey,America/New_York
Macedonia,OH,Ohio,America/New_York
Grafton,WI,Wisconsin,America/Chicago
Gonzales,LA,Louisiana,America/Chicago
Cottonwood,AZ,Arizona,America/Phoenix
Valley Falls,RI,Rhode Island,America/New_York
Centralia,IL,Illinois,America/Chicago
Garden City,ID,Idaho,America/Boise
Stony Brook,NY,New York,America/New_York
West Plains,MO,Missouri,America/Chicago
Weatherford,OK,Oklahoma,America/Chicago
Upper Montclair,NJ,New Jersey,America/New_York
Spearfish,SD,South Dakota,America/Denver
Arkansas City,KS,Kansas,America/Chicago
River Edge,NJ,New Jersey,America/New_York
Viera East,FL,Florida,America/New_York
Gladstone,OR,Oregon,America/Los_Angeles
Washington,IN,Indiana,America/Indiana/Vincennes
Riviera Beach,MD,Maryland,America/New_York
Largo,MD,Maryland,America/New_York
South Miami,FL,Florida,America/New_York
Martinsville,NJ,New Jersey,America/New_York
Somersworth,NH,New Hampshire,America/New_York
Manchester,TN,Tennessee,America/Chicago
Stuarts Draft,VA,Virginia,America/New_York
Dranesville,VA,Virginia,America/New_York
Fenton,MI,Michigan,America/Detroit
Yeadon,PA,Pennsylvania,America/New_York
Hawaiian Paradise Park,HI,Hawaii,Pacific/Honolulu
Camp Verde,AZ,Arizona,America/Phoenix
Niles,MI,Michigan,America/Detroit
La Homa,TX,Texas,America/Chicago
Salem,OH,Ohio,America/New_York
Crowley,LA,Louisiana,America/Chicago
University of California-Santa Barbara,CA,California,America/Los_Angeles
Newport East,RI,Rhode Island,America/New_York
Crossville,TN,Tennessee,America/Chicago
Green River,WY,Wyoming,America/Denver
Rosaryville,MD,Maryland,America/New_York
Red Bank,TN,Tennessee,America/New_York
Brookhaven,MS,Mississippi,America/Chicago
Martinsville,IN,Indiana,America/Indiana/Indianapolis
Roessleville,NY,New York,America/New_York
Guttenberg,NJ,New Jersey,America/New_York
Wallington,NJ,New Jersey,America/New_York
Gulfport,FL,Florida,America/New_York
Destrehan,LA,Louisiana,America/Chicago
On Top of the World Designated Place,FL,Florida,America/New_York
Rossmoor,CA,California,America/Los_Angeles
East Bethel,MN,Minnesota,America/Chicago
Winfield,KS,Kansas,America/Chicago
Tarrytown,NY,New York,America/New_York
North Wantagh,NY,New York,America/New_York
Oak Grove,SC,South Carolina,America/New_York
Evanston,WY,Wyoming,America/Denver
Bound Brook,NJ,New Jersey,America/New_York
College,AK,Alaska,America/Anchorage
Amelia,OH,Ohio,America/New_York
Endwell,NY,New York,America/New_York
Half Moon Bay,CA,California,America/Los_Angeles
Pasadena Hills,FL,Florida,America/New_York
Fairview Shores,FL,Florida,America/New_York
Signal Hill,CA,California,America/Los_Angeles
Los Alamitos,CA,California,America/Los_Angeles
Ringwood,NJ,New Jersey,America/New_York
Picayune,MS,Mississippi,America/Chicago
Platteville,WI,Wisconsin,America/Chicago
Richmond,TX,Texas,America/Chicago
Pontiac,IL,Illinois,America/Chicago
Gardnerville Ranchos,NV,Nevada,America/Los_Angeles
Elk City,OK,Oklahoma,America/Chicago
River Forest,IL,Illinois,America/Chicago
Markham,IL,Illinois,America/Chicago
La Riviera,CA,California,America/Los_Angeles
Elwood,NY,New York,America/New_York
Pike Creek Valley,DE,Delaware,America/New_York
Mountain Top,PA,Pennsylvania,America/New_York
Oak Hills,OR,Oregon,America/Los_Angeles
Richfield,WI,Wisconsin,America/Chicago
Lower Burrell,PA,Pennsylvania,America/New_York
St. Peter,MN,Minnesota,America/Chicago
Norton,OH,Ohio,America/New_York
South Yarmouth,MA,Massachusetts,America/New_York
Somerset,KY,Kentucky,America/New_York
Seven Hills,OH,Ohio,America/New_York
Bucyrus,OH,Ohio,America/New_York
East Glenville,NY,New York,America/New_York
Mendota Heights,MN,Minnesota,America/Chicago
Schiller Park,IL,Illinois,America/Chicago
Douglas,GA,Georgia,America/New_York
Santa Clara,OR,Oregon,America/Los_Angeles
Lawrenceburg,KY,Kentucky,America/New_York
Myrtle Grove,NC,North Carolina,America/New_York
Eureka,MO,Missouri,America/Chicago
Ionia,MI,Michigan,America/Detroit
Port Lavaca,TX,Texas,America/Chicago
Little Chute,WI,Wisconsin,America/Chicago
Poulsbo,WA,Washington,America/Los_Angeles
Franklin,OH,Ohio,America/New_York
Liberty Lake,WA,Washington,America/Los_Angeles
Bellmawr,NJ,New Jersey,America/New_York
Asbury Lake,FL,Florida,America/New_York
Spring Lake,NC,North Carolina,America/New_York
Show Low,AZ,Arizona,America/Phoenix
Winton,CA,California,America/Los_Angeles
James Island,SC,South Carolina,America/New_York
Big Lake,MN,Minnesota,America/Chicago
Mexico,MO,Missouri,America/Chicago
Emmaus,PA,Pennsylvania,America/New_York
Mango,FL,Florida,America/New_York
Irmo,SC,South Carolina,America/New_York
Vineyard,UT,Utah,America/Denver
Elizabethtown,PA,Pennsylvania,America/New_York
Greensburg,IN,Indiana,America/Indiana/Indianapolis
Middle Valley,TN,Tennessee,America/New_York
Lantana,TX,Texas,America/Chicago
Oskaloosa,IA,Iowa,America/Chicago
Miami Shores,FL,Florida,America/New_York
Diamond Springs,CA,California,America/Los_Angeles
Wakefield,VA,Virginia,America/New_York
Grosse Pointe Park,MI,Michigan,America/Toronto
Box Elder,SD,South Dakota,America/Denver
Wilton Manors,FL,Florida,America/New_York
Morgan City,LA,Louisiana,America/Chicago
New Baltimore,VA,Virginia,America/New_York
Lantana,FL,Florida,America/New_York
Kapaa,HI,Hawaii,Pacific/Honolulu
Dobbs Ferry,NY,New York,America/New_York
Minnehaha,WA,Washington,America/Los_Angeles
Vermillion,SD,South Dakota,America/Chicago
Gig Harbor,WA,Washington,America/Los_Angeles
Lovington,NM,New Mexico,America/Denver
Leon Valley,TX,Texas,America/Chicago
Waupun,WI,Wisconsin,America/Chicago
Medulla,FL,Florida,America/New_York
Yorktown,IN,Indiana,America/Indiana/Indianapolis
Fort Morgan,CO,Colorado,America/Denver
Clawson,MI,Michigan,America/Detroit
Farmington,MI,Michigan,America/Detroit
Ridgefield,NJ,New Jersey,America/New_York
Ontario,OR,Oregon,America/Boise
Hartsville,TN,Tennessee,America/Chicago
Fulton,NY,New York,America/New_York
Lanham,MD,Maryland,America/New_York
Lawrenceburg,TN,Tennessee,America/Chicago
Maltby,WA,Washington,America/Los_Angeles
Moss Bluff,LA,Louisiana,America/Chicago
Mack,OH,Ohio,America/New_York
Roma,TX,Texas,America/Chicago
Tucson Mountains,AZ,Arizona,America/Phoenix
Hillcrest,CA,California,America/Los_Angeles
Port Salerno,FL,Florida,America/New_York
Town and Country,MO,Missouri,America/Chicago
Healdsburg,CA,California,America/Los_Angeles
Gloucester City,NJ,New Jersey,America/New_York
Valley Center,CA,California,America/Los_Angeles
Bridgeton,MO,Missouri,America/Chicago
Sussex,WI,Wisconsin,America/Chicago
Hillsborough,CA,California,America/Los_Angeles
Cherry Creek,CO,Colorado,America/Denver
East Grand Rapids,MI,Michigan,America/Detroit
Suffern,NY,New York,America/New_York
Woods Cross,UT,Utah,America/Denver
Ravenna,OH,Ohio,America/New_York
Piedmont,CA,California,America/Los_Angeles
Snyder,TX,Texas,America/Chicago
Hormigueros,PR,Puerto Rico,America/Puerto_Rico
Lindon,UT,Utah,America/Denver
Campbellsville,KY,Kentucky,America/New_York
Woodmere,LA,Louisiana,America/Chicago
Petal,MS,Mississippi,America/Chicago
Okmulgee,OK,Oklahoma,America/Chicago
Shiloh,OH,Ohio,America/New_York
Lakeland Highlands,FL,Florida,America/New_York
Lansing,KS,Kansas,America/Chicago
Cocoa Beach,FL,Florida,America/New_York
Abbeville,LA,Louisiana,America/Chicago
Gloucester Point,VA,Virginia,America/New_York
View Park-Windsor Hills,CA,California,America/Los_Angeles
Castle Pines,CO,Colorado,America/Denver
Spencer,IA,Iowa,America/Chicago
Brooklyn,OH,Ohio,America/New_York
Progress,PA,Pennsylvania,America/New_York
Cleveland,MS,Mississippi,America/Chicago
Wanaque,NJ,New Jersey,America/New_York
Two Rivers,WI,Wisconsin,America/Chicago
Burley,ID,Idaho,America/Boise
Lowes Island,VA,Virginia,America/New_York
Westwood,NJ,New Jersey,America/New_York
Celebration,FL,Florida,America/New_York
Laurel,FL,Florida,America/New_York
Sierra Madre,CA,California,America/Los_Angeles
Fort Meade,MD,Maryland,America/New_York
Saddlebrooke,AZ,Arizona,America/Phoenix
Milford,DE,Delaware,America/New_York
Lake Elmo,MN,Minnesota,America/Chicago
Gold Canyon,AZ,Arizona,America/Phoenix
Hudson,FL,Florida,America/New_York
Bayou Blue,LA,Louisiana,America/Chicago
Mapleton,UT,Utah,America/Denver
Ocean City,NJ,New Jersey,America/New_York
Anderson,CA,California,America/Los_Angeles
Woodbury,NY,New York,America/New_York
Magnolia,AR,Arkansas,America/Chicago
Barrington,IL,Illinois,America/Chicago
Smithfield,NC,North Carolina,America/New_York
Pine Castle,FL,Florida,America/New_York
Burr Ridge,IL,Illinois,America/Chicago
Storm Lake,IA,Iowa,America/Chicago
Urbana,OH,Ohio,America/New_York
Taylorville,IL,Illinois,America/Chicago
Waggaman,LA,Louisiana,America/Chicago
Covington,LA,Louisiana,America/Chicago
North Lindenhurst,NY,New York,America/New_York
De Witt,NY,New York,America/New_York
Wimauma,FL,Florida,America/New_York
Clayton,CA,California,America/Los_Angeles
Timonium,MD,Maryland,America/New_York
Four Corners,TX,Texas,America/Chicago
Middle Island,NY,New York,America/New_York
Sabana Grande,PR,Puerto Rico,America/Puerto_Rico
Peru,IN,Indiana,America/Indiana/Indianapolis
Union City,TN,Tennessee,America/Chicago
Batesville,AR,Arkansas,America/Chicago
Pompton Lakes,NJ,New Jersey,America/New_York
Merriam,KS,Kansas,America/Chicago
Lake Grove,NY,New York,America/New_York
New Port Richey East,FL,Florida,America/New_York
Fuller Heights,FL,Florida,America/New_York
Oregon,WI,Wisconsin,America/Chicago
Shiloh,PA,Pennsylvania,America/New_York
Summit,IL,Illinois,America/Chicago
Satellite Beach,FL,Florida,America/New_York
Roscoe,IL,Illinois,America/Chicago
Columbia,IL,Illinois,America/Chicago
Canyon Lake,CA,California,America/Los_Angeles
Maryville,MO,Missouri,America/Chicago
Dent,OH,Ohio,America/New_York
Sturgis,MI,Michigan,America/Detroit
Waihee-Waiehu,HI,Hawaii,Pacific/Honolulu
Elon,NC,North Carolina,America/New_York
Grand Rapids,MN,Minnesota,America/Chicago
Travilah,MD,Maryland,America/New_York
Coshocton,OH,Ohio,America/New_York
Fairview,CA,California,America/Los_Angeles
Forest,VA,Virginia,America/New_York
Great Neck,NY,New York,America/New_York
Franklin Lakes,NJ,New Jersey,America/New_York
Lyndon,KY,Kentucky,America/New_York
The Hills,NJ,New Jersey,America/New_York
Summerfield,NC,North Carolina,America/New_York
Wyomissing,PA,Pennsylvania,America/New_York
Marinette,WI,Wisconsin,America/Chicago
East Bakersfield,CA,California,America/Los_Angeles
Springdale,OH,Ohio,America/New_York
Oak Ridge,NJ,New Jersey,America/New_York
Totowa,NJ,New Jersey,America/New_York
Memphis,FL,Florida,America/New_York
Westview,FL,Florida,America/New_York
Lansdowne,PA,Pennsylvania,America/New_York
Northbrook,OH,Ohio,America/New_York
Raceland,LA,Louisiana,America/Chicago
Terryville,NY,New York,America/New_York
Highland City,FL,Florida,America/New_York
Goulds,FL,Florida,America/New_York
Waipio,HI,Hawaii,Pacific/Honolulu
Broomall,PA,Pennsylvania,America/New_York
Collegedale,TN,Tennessee,America/New_York
Little Ferry,NJ,New Jersey,America/New_York
Burlington,WI,Wisconsin,America/Chicago
Gardere,LA,Louisiana,America/Chicago
Newcastle,OK,Oklahoma,America/Chicago
West Point,UT,Utah,America/Denver
New Albany,OH,Ohio,America/New_York
Linganore,MD,Maryland,America/New_York
Canton,MS,Mississippi,America/Chicago
Fox Lake,IL,Illinois,America/Chicago
Bedford Heights,OH,Ohio,America/New_York
Grand Haven,MI,Michigan,America/Detroit
Star,ID,Idaho,America/Boise
Lincolnton,NC,North Carolina,America/New_York
Muscoy,CA,California,America/Los_Angeles
Bogalusa,LA,Louisiana,America/Chicago
Delhi,CA,California,America/Los_Angeles
Berkley,CO,Colorado,America/Denver
Cold Springs,NV,Nevada,America/Los_Angeles
Malibu,CA,California,America/Los_Angeles
Riverdale,IL,Illinois,America/Chicago
Worth,IL,Illinois,America/Chicago
Crestwood,IL,Illinois,America/Chicago
Waterloo,IL,Illinois,America/Chicago
Mount Sinai,NY,New York,America/New_York
Mount Kisco,NY,New York,America/New_York
Grandview,WA,Washington,America/Los_Angeles
Celina,OH,Ohio,America/New_York
Yazoo City,MS,Mississippi,America/Chicago
Haysville,KS,Kansas,America/Chicago
Vashon,WA,Washington,America/Los_Angeles
Plano,IL,Illinois,America/Chicago
Damascus,OR,Oregon,America/Los_Angeles
Lincoln Park,NJ,New Jersey,America/New_York
Blackhawk,CA,California,America/Los_Angeles
Waynesboro,PA,Pennsylvania,America/New_York
Fife,WA,Washington,America/Los_Angeles
Triangle,VA,Virginia,America/New_York
Fredericksburg,TX,Texas,America/Chicago
Freeport,TX,Texas,America/Chicago
Beachwood,NJ,New Jersey,America/New_York
Manville,NJ,New Jersey,America/New_York
Troy,IL,Illinois,America/Chicago
Key Largo,FL,Florida,America/New_York
Burkburnett,TX,Texas,America/Chicago
St. Albans,WV,West Virginia,America/New_York
Munhall,PA,Pennsylvania,America/New_York
Sonoma,CA,California,America/Los_Angeles
Soquel,CA,California,America/Los_Angeles
Montgomery,OH,Ohio,America/New_York
Van Wert,OH,Ohio,America/New_York
Madison Heights,VA,Virginia,America/New_York
Morro Bay,CA,California,America/Los_Angeles
Pompton Plains,NJ,New Jersey,America/New_York
Placerville,CA,California,America/Los_Angeles
Alcoa,TN,Tennessee,America/New_York
Kings Mountain,NC,North Carolina,America/New_York
Atchison,KS,Kansas,America/Chicago
Gateway,FL,Florida,America/New_York
Galena Park,TX,Texas,America/Chicago
Wellington,CO,Colorado,America/Denver
Guthrie,OK,Oklahoma,America/Chicago
Richmond Heights,OH,Ohio,America/New_York
Brandon,SD,South Dakota,America/Chicago
North Branch,MN,Minnesota,America/Chicago
Monmouth,OR,Oregon,America/Los_Angeles
Tarboro,NC,North Carolina,America/New_York
Pleasant View,UT,Utah,America/Denver
Jackson,WY,Wyoming,America/Denver
